"Id","SalePrice"
2850,282111.483356842
2851,227931.540270621
2852,239512.728404563
2853,231480.579281483
2854,138641.667969256
2855,201528.181689122
2856,208263.888437055
2857,188695.331485899
2858,209856.14330943
2859,121323.810546051
2860,123828.05560074
2861,126504.915650294
2862,196228.208844229
2863,127404.874811901
2864,259928.216000164
2865,140286.198543227
2866,153416.534279343
2867,101617.302563761
2868,107214.803449176
2869,113015.349048743
2870,126855.887141433
2871,87482.0084510512
2872,59598.7957789177
2873,108634.064595156
2874,138090.108737673
2875,116375.214380408
2876,162723.710764403
2877,147125.134979944
2878,165358.430717679
2879,138164.935881572
2880,101673.677846138
2881,143777.072077661
2882,160634.062168195
2883,181097.001317287
2884,184516.841513713
2885,172651.487344711
2886,205029.96361384
2887,94571.914901199
2888,132225.890033394
2889,62912.3316798935
2890,82320.1882398775
2891,137673.894622196
2892,52749.7548881566
2893,83473.7247035293
2894,60889.1763788519
2895,306978.523168233
2896,263406.188527688
2897,192714.412123442
2898,146910.403598681
2899,208436.053735916
2900,159896.046089242
2901,210167.492343414
2902,180504.686440672
2903,342158.494118691
2904,353110.69452893
2905,92961.8774354667
2906,202829.387186334
2907,115523.383915497
2908,128191.075273318
2909,145604.700389939
2910,81116.9104488503
2911,88582.1655856349
2912,147835.527684964
2913,83486.1353598833
2914,81246.8958854717
2915,87392.5975290253
2916,84389.8319992823
2917,163808.55312368
2918,114851.258397834
2919,228524.404035873
